"Código SIGEP","Nombre de la entidad","Nit","Orden","Suborden","Código DIVIPOLA Departamento","Departamento","Código DIVIPOLA Municipio ","Municipio","Clasificación Orgánica","Sector","Nivel","Tipo de Vinculacíon ","Naturaleza jurídica ","Longitud","Latitud","Año","Trimestre","Fuente","Tipo nombramiento: Asesor","Tipo nombramiento: Profesional","Tipo nombramiento: Técnico","Tipo nombramiento: Directivo","Tipo nombramiento: Asistencial","Tipo nombramiento: Otro","Tipo nombramiento: Provisional","Tipo nombramiento: Libre Nombramiento Y Remoción","Tipo nombramiento: Temporal","Tipo nombramiento: Trabajador Oficial","Tipo nombramiento: Escalafonado En Carrera","Tipo nombramiento: Elección Popular","Tipo nombramiento: Periodo Fijo","Tipo nombramiento: Periodo De Prueba","Edad: Menor o igual a 29","Edad: 30-39","Edad: 40-49","Edad: 50-62","Edad: 63 y más","Edad: No reporta","Sexo: Hombre","Sexo: Mujer","Estado civil: Casado/a","Estado civil: Soltero/a","Estado civil: Unión Libre","Estado civil: Divorciado/a","Estado civil: Viudo/a","Estado civil: No reporta","Tipo de discapacidad: Intelectual","Tipo de discapacidad: Fisica","Tipo de discapacidad: Visual","Tipo de discapacidad: Psicosocial","Tipo de discapacidad: Múltiple","Tipo de discapacidad: Auditiva","Tipo de discapacidad: Otra","Salario mensual promedio","Nivel educativo: Primaria","Nivel educativo: Secundaria","Nivel educativo: Técnico - Tecnólogo","Nivel educativo: Profesional","Nivel educativo: Especialización","Nivel educativo: Maestría","Nivel educativo: Doctorado","Nivel educativo: No reporta","Número hijos: 0","Número hijos: 1","Número hijos: 2","Número hijos: 3","Número hijos: 4 o más","Número hijos: No reporta","Vinculados","meta_vinculacion","cumplimiento"
"1244","ALCALDIA DE VENECIA - ANTIOQUIA","890980764","TERRITORIAL","MUNICIPAL","05","ANTIOQUIA","05861","VENECIA","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-75,735417","5,963962","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","12","0","0","0","0","14","1","Cumple"
"1273","ALCALDIA DE YACOPI","800094776","TERRITORIAL","MUNICIPAL","25","CUNDINAMARCA","25885","YACOPÍ","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-74,338524","5,460014","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","12","1","Cumple"
"1435","CENTRO DE DIAGNOSTICO AUTOMOTOR DEL VALLE LTDA.","890311425","TERRITORIAL","MUNICIPAL","76","VALLE DEL CAUCA","76001","CALI","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","ADSCRITAS","ESTABLECIMIENTO PÚBLICO","-76,531985","3,451647","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","9","3","Cumple"
"2649","CONTRALORIA DEPARTAMENTAL DEL CAQUETA","891190246","TERRITORIAL","DEPARTAMENTAL","18","CAQUETÁ","18001","FLORENCIA","ORGANOS DE CONTROL","NO APLICA","NO APLICA","NO APLICA","CONTRALORÍA DEPARTAMENTAL","-75,604236","1,615386","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","0","0","0","0","7","1","Cumple"
"2858","HOSPITAL SAN RAFAEL -- SAN VICENTE DEL CAGUAN, CAQUETA","891190011","TERRITORIAL","MUNICIPAL","18","CAQUETÁ","18753","SAN VICENTE DEL CAGUÁN","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","VINCULADAS","EMPRESAS SOCIALES DEL ESTADO","-74,773206","2,113645","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","5","35","0","35","0","0","0","0","0","0","0","0","0","0","0","115","0","0","0","0","0","0","0","0","0","0","0","0","0","80","30","0","0","0","5","115","2","Cumple"
"3048","EMPRESA SOCIAL DEL ESTADO DE LA PALMA","899999165","TERRITORIAL","MUNICIPAL","25","CUNDINAMARCA","25394","LA PALMA","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","VINCULADAS","EMPRESAS SOCIALES DEL ESTADO","-74,390683","5,358433","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","98","0","0","0","0","0","0","0","0","0","0","0","0","98","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","84","0","0","0","98","3","Cumple"
"3081","HOSPITAL EL SALVADOR DE UBATE","899999147","TERRITORIAL","MUNICIPAL","25","CUNDINAMARCA","25843","VILLA DE SAN DIEGO DE UBATÉ","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","VINCULADAS","EMPRESAS SOCIALES DEL ESTADO","-73,815439","5,309822","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","21","6","Cumple"
"3598","HOSPITAL SAN MARTIN DE ASTREA","824000442","TERRITORIAL","MUNICIPAL","20","CESAR","20032","ASTREA","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","VINCULADAS","EMPRESAS SOCIALES DEL ESTADO","-73,976122","9,496125","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","26","2","0","0","0","0","0","0","0","0","0","6","0","0","28","0","0","0","0","0","0","0","0","0","0","0","0","6","14","0","12","0","2","4","42","1","Cumple"
"4042","EMPRESA DE SERVICIOS PUBLICOS EMPORITO","846000381","TERRITORIAL","MUNICIPAL","86","PUTUMAYO","86320","ORITO","RAMA EJECUTIVA","FUNCIÓN PÚBLICA","DESCENTRALIZADO","VINCULADAS","EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIO OFICIAL","-76,867266",",66644","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","14","1","Cumple"
"4189","EMPRESA DE OBRAS SANITARIAS DE CALDAS S.A. .","890803239","TERRITORIAL","DEPARTAMENTAL","17","CALDAS","17001","MANIZALES","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","VINCULADAS","EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIO OFICIAL","-75,513817","5,070275","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","5","20","35","0","0","0","0","0","0","0","0","0","0","0","0","35","0","0","0","0","0","0","0","0","0","0","0","0","0","75","0","0","15","0","0","90","5","Cumple"
"4327","FONDO DE VIVIENDA DE INTERES SOCIAL Y REFORMA URBANA DEL MUNICIPIO DE SOGAMOSO -FONVISOG-","800200612","TERRITORIAL","MUNICIPAL","15","BOYACÁ","15759","SOGAMOSO","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","ADSCRITAS","ESTABLECIMIENTO PÚBLICO","-72,931129","5,716085","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","6","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","2","2","14","NULL","Cumple"
"5759","INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO","800546215","NACIONAL","NO APLICA","11","BOGOTÁ, D.C.","11001","BOGOTÁ, D.C.","RAMA EJECUTIVA","JUSTICIA Y DEL DERECHO","DESCENTRALIZADO","NO APLICA","ESTABLECIMIENTO PÚBLICO","-74,072092","4,710989","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36","588","882","540","30","0","0","0","0","0","0","0","0","0","14","0","356","0","88","0","0","0","0","0","0","0","0","0","0","0","1062","354","400","216","20","24","2,076","79","Cumple"
"6242","UNIVERSIDAD DEL VALLE","890399010","TERRITORIAL","DEPARTAMENTAL","76","VALLE DEL CAUCA","76001","CALI","ORGANOS AUTÓNOMOS","NO APLICA","NO APLICA","NO APLICA","ENTE UNIVERSITARIO AUTÓNOMO","-76,531985","3,451647","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","27","63","27","0","0","0","0","0","0","0","0","3","0","0","39","0","6","0","0","0","0","0","0","0","0","0","0","18","60","0","0","0","0","18","120","23","Cumple"
"8059","INSTITUTO SUPERIOR DE EDUCACION RURAL PAMPLONA NORTE DE SANTANDER","890501578","TERRITORIAL","DEPARTAMENTAL","54","NORTE DE SANTANDER","54518","PAMPLONA","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","ADSCRITAS","ESTABLECIMIENTO PÚBLICO","-72,650337","7,37823","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","42","0","0","0","0","0","0","0","0","0","0","0","0","42","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","36","12","0","2","56","1","Cumple"
"8438","EMPRESA DE SERVICIO DE ALUMBRADO PUBLICO DE YOPAL ""SAYOP S.A.S E.S.P""","901380793","TERRITORIAL","MUNICIPAL","85","CASANARE","85001","YOPAL","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","VINCULADAS","EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIO OFICIAL","-72,400523","5,348903","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","2","2","14","1","Cumple"
"0077","ALCALDIA DE AMAGA","890981732","TERRITORIAL","MUNICIPAL","05","ANTIOQUIA","05030","AMAGÁ","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-75,702277","6,037113","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","10","1","Cumple"
"0102","ALCALDIA DE ARBOLEDA NARIÑO","800099058","TERRITORIAL","MUNICIPAL","52","NARIÑO","52051","ARBOLEDA","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-77,137011","1,473275","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","4","1","Cumple"
"0173","ALCALDIA DE CAJAMARCA","890700859","TERRITORIAL","MUNICIPAL","73","TOLIMA","73124","CAJAMARCA","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-75,426844","4,441792","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","5","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","5","20","1","Cumple"
"0264","CORPORACION AUTONOMA REGIONAL PARA EL DESARROLLO SOSTENIBLE DEL CHOCO","899999238","NACIONAL","NO APLICA","27","CHOCÓ","27001","QUIBDÓ","ORGANOS AUTÓNOMOS","AMBIENTE Y DESARROLLO SOSTENIBLE","NO APLICA","NO APLICA","ORGANOS AUTÓNOMOS","-76,649812","5,695633","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","7","0","7","0","0","0","0","0","0","0","0","14","0","0","7","0","7","0","0","0","0","0","0","0","0","0","0","14","7","0","0","0","14","0","21","2","Cumple"
"0416","ALCALDIA DE URIBE","800128428","TERRITORIAL","MUNICIPAL","50","META","50370","URIBE","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-74,395699","3,217838","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","15","5","10","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","10","5","0","5","0","10","40","1","Cumple"
"0470","ALCALDIA DE SAN CARLOS DE GUAROA","800009823","TERRITORIAL","MUNICIPAL","50","META","50680","SAN CARLOS DE GUAROA","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-73,241921","3,710353","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","6","6","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","8","2","0","0","0","4","18","1","Cumple"
"0532","ALCALDIA DE EL CARMEN DE CHUCURI","890270859","TERRITORIAL","MUNICIPAL","68","SANTANDER","68235","EL CARMEN DE CHUCURÍ","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-73,511598","6,698923","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","5","10","5","0","0","0","0","0","0","0","0","20","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","20","5","0","0","0","20","0","30","1","Cumple"
"0760","ALCALDIA DE MARULANDA","890801146","TERRITORIAL","MUNICIPAL","17","CALDAS","17446","MARULANDA","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-75,259705","5,284386","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","4","NULL","Cumple"
"1031","ALCALDIA DE SAN JOAQUIN","890208676","TERRITORIAL","MUNICIPAL","68","SANTANDER","68682","SAN JOAQUÍN","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-72,868082","6,427803","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","7","28","1","Cumple"
"1034","ALCALDIA DE SAN JOSE DEL FRAGUA","800095782","TERRITORIAL","MUNICIPAL","18","CAQUETÁ","18610","SAN JOSÉ DEL FRAGUA","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-75,9739","1,331348","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","77","56","63","0","0","0","0","0","0","0","0","0","21","0","0","91","0","0","0","0","0","0","0","0","0","0","0","0","21","14","28","49","42","7","21","196","1","Cumple"
"1213","ALCALDIA DE TURBACO","890481149","TERRITORIAL","MUNICIPAL","13","BOLÍVAR","13836","TURBACO","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-75,412672","10,334638","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","30","5","0","0","0","0","0","0","0","0","0","0","0","45","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","30","0","0","0","45","2","Cumple"
"1266","ALCALDIA DE VILLARRICA - TOLIMA","800100147","TERRITORIAL","MUNICIPAL","73","TOLIMA","73873","VILLARRICA","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-74,600817","3,936661","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","30","0","0","35","1","Cumple"
"1278","ALCALDIA DE YONDO","890984265","TERRITORIAL","MUNICIPAL","05","ANTIOQUIA","05893","YONDÓ","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-73,910062","7,008141","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","25","0","50","0","0","0","0","0","0","0","0","0","45","0","0","110","0","0","0","0","0","0","0","0","0","0","0","0","50","0","0","0","30","10","30","175","1","Cumple"
"2637","INSTITUTO DISTRITAL DE PATRIMONIO CULTURAL","860506170","TERRITORIAL","DISTRITAL","11","BOGOTÁ, D.C.","11001","BOGOTÁ, D.C.","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","ADSCRITAS","ESTABLECIMIENTO PÚBLICO","-74,072092","4,710989","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48","104","8","120","0","0","0","32","0","0","0","0","0","40","0","0","112","0","0","0","0","0","0","0","0","0","0","0","0","40","112","0","72","0","8","16","280","1","Cumple"
"2738","ESTABLECIMIENTO PUBLICO AMBIENTAL BARRANQUILLA VERDE","802020018","TERRITORIAL","DISTRITAL","08","ATLÁNTICO","08001","BARRANQUILLA","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","ADSCRITAS","ESTABLECIMIENTO PÚBLICO","-74,806981","11,004107","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","84","0","0","0","0","0","0","0","0","0","0","0","0","84","0","0","0","0","0","0","0","0","0","0","0","0","0","84","0","0","0","0","0","84","1","Cumple"
"2851","E.S.E HOSPITAL SAN CARLOS","891200453","TERRITORIAL","MUNICIPAL","52","NARIÑO","52693","SAN PABLO","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","NO APLICA","EMPRESAS SOCIALES DEL ESTADO","-77,012855","1,669165","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39","3","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","18","18","0","0","42","1","Cumple"
"3277","HOSPITAL  SAN VICENTE  -ARAUCA","800218979","TERRITORIAL","MUNICIPAL","81","ARAUCA","81001","ARAUCA","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","VINCULADAS","EMPRESAS SOCIALES DEL ESTADO","-70,758423","7,088582","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","0","0","0","0","0","0","105","0","0","0","0","0","0","0","0","0","0","0","0","0","30","30","90","0","25","0","175","4","Cumple"
"3404","HOSPITAL HELI MORENO BLANCO  - PAILITAS","800026173","TERRITORIAL","MUNICIPAL","20","CESAR","20517","PAILITAS","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","VINCULADAS","EMPRESAS SOCIALES DEL ESTADO","-73,626268","8,959667","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","32","0","0","0","0","0","0","0","0","0","12","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","2","14","0","0","4","6","46","1","Cumple"
"3430","HOSPITAL LOCAL BARANOA","890103002","TERRITORIAL","MUNICIPAL","08","ATLÁNTICO","08078","BARANOA","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","VINCULADAS","EMPRESAS SOCIALES DEL ESTADO","-74,915036","10,796589","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","21","1","Cumple"
"3707","UNIDAD DE SALUD SAN FRANCISCO DE ASIS","823001518","TERRITORIAL","MUNICIPAL","70","SUCRE","70001","SINCELEJO","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","VINCULADAS","EMPRESAS SOCIALES DEL ESTADO","-75,390557","9,304577","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","2","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","2","12","0","0","0","0","14","2","Cumple"
"3942","EMPRESA DE ACUEDUCTO Y ALCANTARILLADO - EAMOS MOSQUERA","832000850","TERRITORIAL","MUNICIPAL","25","CUNDINAMARCA","25473","MOSQUERA","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","VINCULADAS","EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIO OFICIAL","-74,230101","4,706035","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","4","6","2","Cumple"
"4111","EMPRESAS VARIAS DE CAICEDONIA E.V.C","821001448","TERRITORIAL","MUNICIPAL","76","VALLE DEL CAUCA","76122","CAICEDONIA","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","VINCULADAS","EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIO OFICIAL","-75,827107","4,332913","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","21","NULL","Cumple"
"4406","GOBERNACION DE CESAR","892399999","TERRITORIAL","DEPARTAMENTAL","20","CESAR","20001","VALLEDUPAR","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","GOBERNACIÓN","-73,243633","10,474245","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","82","206","364","942","240","0","0","0","0","0","0","0","0","84","12","0","784","0","30","0","0","0","0","0","0","0","0","0","0","80","910","36","22","24","236","32","1,834","14","Cumple"
"4445","HOSPITAL SAN RAFAEL -- RISARALDA, CALDAS","890801235","TERRITORIAL","MUNICIPAL","17","CALDAS","17616","RISARALDA","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","NO APLICA","EMPRESAS SOCIALES DEL ESTADO","-75,768462","5,163676","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","5","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","30","30","0","0","0","70","1","Cumple"
"6243","UNIVERSIDAD DISTRITAL FRANCISCO JOSE DE CALDAS","899999230","TERRITORIAL","DISTRITAL","11","BOGOTÁ, D.C.","11001","BOGOTÁ, D.C.","ORGANOS AUTÓNOMOS","NO APLICA","NO APLICA","NO APLICA","ENTE UNIVERSITARIO AUTÓNOMO","-74,072092","4,710989","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","36","70","160","30","0","0","0","0","0","0","0","0","20","14","0","16","0","10","0","0","0","0","0","0","0","0","0","0","20","50","66","52","52","4","20","326","20","Cumple"
"6247","VEEDURIA DISTRITAL","899999061","TERRITORIAL","DISTRITAL","11","BOGOTÁ, D.C.","11001","BOGOTÁ, D.C.","ORGANOS DE CONTROL","NO APLICA","DESCENTRALIZADO","NO APLICA","ESTABLECIMIENTO PÚBLICO","-74,072092","4,710989","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","6","1","5","0","0","2","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","6","0","0","1","1","18","1","Cumple"
"8348","FONDO DE DESARROLLO LOCAL SUMAPAZ BOGOTA","NULL","TERRITORIAL","DISTRITAL","11","BOGOTÁ, D.C.","11001","BOGOTÁ, D.C.","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","VINCULADAS","FONDO CUENTA CON PERSONERÍA JURÍDICA","-74,072092","4,710989","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","NULL","Cumple"
"0089","ALCALDIA DE ANSERMA CALDAS","890801139","TERRITORIAL","MUNICIPAL","17","CALDAS","17042","ANSERMA","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-75,781831","5,242598","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","10","1","Cumple"
"0269","CORPORACION AUTONOMA REGIONAL DE RISARALDA","891410354","NACIONAL","NO APLICA","66","RISARALDA","66001","PEREIRA","ORGANOS AUTÓNOMOS","AMBIENTE Y DESARROLLO SOSTENIBLE","NO APLICA","NO APLICA","ORGANOS AUTÓNOMOS","-75,690601","4,808717","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","3","Cumple"
"0409","ALCALDIA DE ITAGÜI","890980093","TERRITORIAL","MUNICIPAL","05","ANTIOQUIA","05360","ITAGÜÍ","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-75,614671","6,167568","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","85","145","425","75","0","0","0","0","0","0","0","0","0","0","0","435","0","5","0","0","0","0","0","0","0","0","0","0","0","580","0","10","0","140","0","730","15","Cumple"
"0557","ALCALDIA DE EL PLAYON","890208199","TERRITORIAL","MUNICIPAL","68","SANTANDER","68255","EL PLAYÓN","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-73,203211","7,470498","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1","Cumple"
